Mission|Sensor Mode|Satellite Name|Track Offset|Is Enabled Sat|Allowed Look Side|Near Off Nadir SAT|Far Off Nadir SAT|Beam Name|Near Off Nadir Beam|Far Off Nadir Beam|Is Enabled Beam|Sw Dim1|Sw Dim2|Is Spot Light|Dto Min duration|Dto Max Duration|Res Time
CSG|STRIPMAP|SSAR1|10|Yes|Both|28.23|30.95|H4S-05|28.23|30.95|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR1|10|Yes|Both|30.79|33.34|H4S-06|30.79|33.34|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR1|10|Yes|Both|33.16|35.55|H4S-07|33.16|35.55|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR1|10|Yes|Both|35.38|37.62|H4S-08|35.38|37.62|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR1|10|Yes|Both|37.45|39.54|H4S-09|37.45|39.54|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR1|10|Yes|Both|39.4|41.35|H4S-10|39.4|41.35|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR1|10|Yes|Both|41.21|43.03|H4S-11|41.21|43.03|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR1|10|Yes|Both|42.89|44.59|H4S-12|42.89|44.59|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR1|10|Yes|Both|44.45|46.03|H4S-13|44.45|46.03|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR1|10|Yes|Both|45.96|47.34|H4S-14|45.96|47.34|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR1|10|Yes|Both|46.8|47.99|H4S-15|46.8|47.99|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR1|10|Yes|Both|47.69|48.7|H4S-16|47.69|48.7|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR1|10|Yes|Both|48.61|49.74|H4S-17|48.61|49.74|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR1|10|Yes|Both|49.62|50.59|H4S-18|49.62|50.59|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR1|10|Yes|Both|50.52|51.42|H4S-19|50.52|51.42|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR1|10|Yes|Both|51.37|52.18|H4S-20|51.37|52.18|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR2|10|Yes|Both|16.68|20.03|H4S-01|16.68|20.03|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR2|10|Yes|Both|19.73|22.94|H4S-02|19.73|22.94|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR2|10|Yes|Both|22.71|25.76|H4S-03|22.71|25.76|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR2|10|Yes|Both|25.55|28.44|H4S-04|25.55|28.44|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR2|10|Yes|Both|28.23|30.95|H4S-05|28.23|30.95|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR2|10|Yes|Both|30.79|33.34|H4S-06|30.79|33.34|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR2|10|Yes|Both|33.16|35.55|H4S-07|33.16|35.55|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR2|10|Yes|Both|35.38|37.62|H4S-08|35.38|37.62|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR2|10|Yes|Both|37.45|39.54|H4S-09|37.45|39.54|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR2|10|Yes|Both|39.4|41.35|H4S-10|39.4|41.35|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR2|10|Yes|Both|41.21|43.03|H4S-11|41.21|43.03|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR2|10|Yes|Both|42.89|44.59|H4S-12|42.89|44.59|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR2|10|Yes|Both|44.45|46.03|H4S-13|44.45|46.03|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR2|10|Yes|Both|45.96|47.34|H4S-14|45.96|47.34|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR2|10|Yes|Both|46.8|47.99|H4S-15|46.8|47.99|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR2|10|Yes|Both|47.69|48.7|H4S-16|47.69|48.7|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR2|10|Yes|Both|48.61|49.74|H4S-17|48.61|49.74|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR2|10|Yes|Both|49.62|50.59|H4S-18|49.62|50.59|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR2|10|Yes|Both|50.52|51.42|H4S-19|50.52|51.42|Yes|42|40.8|No|6600|600000|5000
CSG|STRIPMAP|SSAR2|10|Yes|Both|51.37|52.18|H4S-20|51.37|52.18|Yes|42|40.8|No|6600|600000|5000
CSG|SCANSAR-1|SSAR1|10|Yes|Both|18.07|26.8|WRS-1|18.07|26.8|Yes|102|111|No|15000|600000|5000
CSG|SCANSAR-1|SSAR1|10|Yes|Both|26.3|33.45|WRS-2|26.3|33.45|Yes|102|111|No|15000|600000|5000
CSG|SCANSAR-1|SSAR1|10|Yes|Both|31.49|37.79|WRS-3|31.49|37.79|Yes|102|111|No|15000|600000|5000
CSG|SCANSAR-1|SSAR1|10|Yes|Both|36.06|41.62|WRS-4|36.06|41.62|Yes|102|111|No|15000|600000|5000
CSG|SCANSAR-1|SSAR1|10|Yes|Both|40.14|44.99|WRS-5|40.14|44.99|Yes|102|111|No|15000|600000|5000
CSG|SCANSAR-1|SSAR1|10|Yes|Both|44.83|48.78|WRS-6|44.83|48.78|Yes|102|111|No|15000|600000|5000
CSG|SCANSAR-1|SSAR1|10|Yes|Both|47.79|51.23|WRS-7|47.79|51.23|Yes|102|111|No|15000|600000|5000
CSG|SCANSAR-1|SSAR1|10|Yes|Both|49.53|52.67|WRS-8|49.53|52.67|Yes|102|111|No|15000|600000|5000
CSG|SCANSAR-1|SSAR2|10|Yes|Both|18.07|26.8|WRS-1|18.07|26.8|Yes|102|111|No|15000|600000|5000
CSG|SCANSAR-1|SSAR2|10|Yes|Both|26.3|33.45|WRS-2|26.3|33.45|Yes|102|111|No|15000|600000|5000
CSG|SCANSAR-1|SSAR2|10|Yes|Both|31.49|37.79|WRS-3|31.49|37.79|Yes|102|111|No|15000|600000|5000
CSG|SCANSAR-1|SSAR2|10|Yes|Both|36.06|41.62|WRS-4|36.06|41.62|Yes|102|111|No|15000|600000|5000
CSG|SCANSAR-1|SSAR2|10|Yes|Both|40.14|44.99|WRS-5|40.14|44.99|Yes|102|111|No|15000|600000|5000
CSG|SCANSAR-1|SSAR2|10|Yes|Both|44.83|48.78|WRS-6|44.83|48.78|Yes|102|111|No|15000|600000|5000
CSG|SCANSAR-1|SSAR2|10|Yes|Both|47.79|51.23|WRS-7|47.79|51.23|Yes|102|111|No|15000|600000|5000
CSG|SCANSAR-1|SSAR2|10|Yes|Both|49.53|52.67|WRS-8|49.53|52.67|Yes|102|111|No|15000|600000|5000
CSG|SCANSAR-2|SSAR1|10|Yes|Both|16.6|32.2|HRS-1|16.6|32.2|Yes|202|206|No|30000|600000|5000
CSG|SCANSAR-2|SSAR1|10|Yes|Both|27.27|39.7|HRS-2|27.27|39.7|Yes|202|206|No|30000|600000|5000
CSG|SCANSAR-2|SSAR1|10|Yes|Both|33.72|44.45|HRS-3|33.72|44.45|Yes|202|206|No|30000|600000|5000
CSG|SCANSAR-2|SSAR1|10|Yes|Both|42.9|50.1|HRS-4|42.9|50.1|Yes|202|206|No|30000|600000|5000
CSG|SCANSAR-2|SSAR1|10|Yes|Both|46.95|52.45|HRS-5|46.95|52.45|Yes|202|206|No|30000|600000|5000
CSG|SCANSAR-2|SSAR2|10|Yes|Both|16.6|32.2|HRS-1|16.6|32.2|Yes|202|206|No|30000|600000|5000
CSG|SCANSAR-2|SSAR2|10|Yes|Both|27.27|39.7|HRS-2|27.27|39.7|Yes|202|206|No|30000|600000|5000
CSG|SCANSAR-2|SSAR2|10|Yes|Both|33.72|44.45|HRS-3|33.72|44.45|Yes|202|206|No|30000|600000|5000
CSG|SCANSAR-2|SSAR2|10|Yes|Both|42.9|50.1|HRS-4|42.9|50.1|Yes|202|206|No|30000|600000|5000
CSG|SCANSAR-2|SSAR2|10|Yes|Both|46.95|52.45|HRS-5|46.95|52.45|Yes|202|206|No|30000|600000|5000
