Mission|Sensor Mode|Satellite Name|Track Offset|Is Enabled Sat|Allowed Look Side|Near Off Nadir SAT|Far Off Nadir SAT|Beam Name|Near Off Nadir Beam|Far Off Nadir Beam|Is Enabled Beam|Sw Dim1|Sw Dim2|Is Spot Light|Dto Min duration|Dto Max Duration|Res Time
CSK|SP_ENHANCED_A|SAR3|0|Yes|Right|46.460|47.130|US-19|46.460|47.130|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR3|0|Yes|Right|47.030|47.760|US-20|47.030|47.760|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR3|0|Yes|Right|47.700|48.380|US-21|47.700|48.380|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR3|0|Yes|Right|48.350|48.880|US-22|48.350|48.880|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR3|0|Yes|Right|48.860|49.410|US-23|48.860|49.410|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR3|0|Yes|Right|49.330|49.950|US-24|49.330|49.950|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR3|0|Yes|Right|49.920|50.390|US-25|49.920|50.390|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR3|0|Yes|Right|50.230|50.910|US-26|50.230|50.910|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR3|0|Yes|Right|50.790|51.300|US-27|50.790|51.300|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR3|0|Yes|Right|51.240|51.740|US-28|51.240|51.740|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR4|0|Yes|Right|30.180|31.520|US-01|30.180|31.520|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR4|0|Yes|Right|31.440|32.770|US-02|31.440|32.770|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR4|0|Yes|Right|32.310|33.650|US-03|32.310|33.650|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR4|0|Yes|Right|33.330|34.530|US-04|33.330|34.530|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR4|0|Yes|Right|34.470|35.680|US-05|34.470|35.680|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR4|0|Yes|Right|35.150|36.370|US-06|35.150|36.370|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR4|0|Yes|Right|35.930|37.240|US-07|35.930|37.240|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR4|0|Yes|Right|36.870|38.180|US-08|36.870|38.180|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR4|0|Yes|Right|38.000|39.110|US-09|38.000|39.110|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR4|0|Yes|Right|39.020|40.040|US-10|39.020|40.040|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR4|0|Yes|Right|39.970|41.090|US-11|39.970|41.090|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR4|0|Yes|Right|41.060|42.000|US-12|41.060|42.000|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR4|0|Yes|Right|41.650|42.590|US-13|41.650|42.590|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR4|0|Yes|Right|42.540|43.620|US-14|42.540|43.620|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR4|0|Yes|Right|43.570|44.400|US-15|43.570|44.400|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR4|0|Yes|Right|44.360|45.140|US-16|44.360|45.140|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR4|0|Yes|Right|45.050|45.940|US-17|45.050|45.940|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR4|0|Yes|Right|45.830|46.500|US-18|45.830|46.500|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR4|0|Yes|Right|46.460|47.130|US-19|46.460|47.130|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR4|0|Yes|Right|47.030|47.760|US-20|47.030|47.760|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR4|0|Yes|Right|47.700|48.380|US-21|47.700|48.380|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR4|0|Yes|Right|48.350|48.880|US-22|48.350|48.880|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR4|0|Yes|Right|48.860|49.410|US-23|48.860|49.410|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR4|0|Yes|Right|49.330|49.950|US-24|49.330|49.950|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR4|0|Yes|Right|49.920|50.390|US-25|49.920|50.390|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR4|0|Yes|Right|50.230|50.910|US-26|50.230|50.910|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR4|0|Yes|Right|50.790|51.300|US-27|50.790|51.300|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|SP_ENHANCED_A|SAR4|0|Yes|Right|51.240|51.740|US-28|51.240|51.740|Yes|5.0|5.0|Yes|6000|600000|5000
CSK|STR_HIMAGE|SAR1|0|Yes|Both|16.360|20.150|H4-0A|16.360|20.150|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR1|0|Yes|Both|20.050|23.500|H4-0B|20.050|23.500|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR1|0|Yes|Both|22.600|25.660|H4-01|22.600|25.660|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR1|0|Yes|Both|23.130|26.210|H4-02|23.130|26.210|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR1|0|Yes|Both|25.100|28.000|H4-03|25.100|28.000|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR1|0|Yes|Both|27.710|30.470|H4-04|27.710|30.470|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR1|0|Yes|Both|29.270|31.960|H4-05|29.270|31.960|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR1|0|Yes|Both|30.600|33.380|H4-06|30.600|33.380|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR1|0|Yes|Both|32.430|34.830|H4-07|32.430|34.830|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR1|0|Yes|Both|33.600|36.000|H4-08|33.600|36.000|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR1|0|Yes|Both|34.600|37.200|H4-09|34.600|37.200|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR1|0|Yes|Both|35.900|38.150|H4-10|35.900|38.150|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR1|0|Yes|Both|37.510|39.600|H4-11|37.510|39.600|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR1|0|Yes|Both|38.560|40.670|H4-12|38.560|40.670|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR1|0|Yes|Both|39.340|41.390|H4-13|39.340|41.390|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR1|0|Yes|Both|40.000|42.000|H4-14|40.000|42.000|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR1|0|Yes|Both|41.790|43.620|H4-15|41.790|43.620|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR1|0|Yes|Both|43.100|44.800|H4-16|43.100|44.800|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR1|0|Yes|Both|44.490|45.920|H4-17|44.490|45.920|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR1|0|Yes|Both|45.690|46.850|H4-18|45.690|46.850|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR1|0|Yes|Both|46.800|47.990|H4-19|46.800|47.990|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR1|0|Yes|Both|47.690|48.700|H4-20|47.690|48.700|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR1|0|Yes|Both|48.640|49.800|H4-21|48.640|49.800|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR1|0|Yes|Both|49.660|50.640|H4-22|49.660|50.640|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR1|0|Yes|Both|50.520|51.370|H4-23|50.520|51.370|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR1|0|Yes|Both|51.150|51.980|H4-24|51.150|51.980|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR2|0|Yes|Both|16.360|20.150|H4-0A|16.360|20.150|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR2|0|Yes|Both|20.050|23.500|H4-0B|20.050|23.500|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR2|0|Yes|Both|22.600|25.660|H4-01|22.600|25.660|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR2|0|Yes|Both|23.130|26.210|H4-02|23.130|26.210|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR2|0|Yes|Both|25.100|28.000|H4-03|25.100|28.000|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR2|0|Yes|Both|27.710|30.470|H4-04|27.710|30.470|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR2|0|Yes|Both|29.270|31.960|H4-05|29.270|31.960|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR2|0|Yes|Both|30.600|33.380|H4-06|30.600|33.380|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR2|0|Yes|Both|32.430|34.830|H4-07|32.430|34.830|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR2|0|Yes|Both|33.600|36.000|H4-08|33.600|36.000|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR2|0|Yes|Both|34.600|37.200|H4-09|34.600|37.200|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR2|0|Yes|Both|35.900|38.150|H4-10|35.900|38.150|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR2|0|Yes|Both|37.510|39.600|H4-11|37.510|39.600|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR2|0|Yes|Both|38.560|40.670|H4-12|38.560|40.670|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR2|0|Yes|Both|39.340|41.390|H4-13|39.340|41.390|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR2|0|Yes|Both|40.000|42.000|H4-14|40.000|42.000|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR2|0|Yes|Both|41.790|43.620|H4-15|41.790|43.620|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR2|0|Yes|Both|43.100|44.800|H4-16|43.100|44.800|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR2|0|Yes|Both|44.490|45.920|H4-17|44.490|45.920|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR2|0|Yes|Both|45.690|46.850|H4-18|45.690|46.850|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR2|0|Yes|Both|46.800|47.990|H4-19|46.800|47.990|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR2|0|Yes|Both|47.690|48.700|H4-20|47.690|48.700|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR2|0|Yes|Both|48.640|49.800|H4-21|48.640|49.800|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR2|0|Yes|Both|49.660|50.640|H4-22|49.660|50.640|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR2|0|Yes|Both|50.520|51.370|H4-23|50.520|51.370|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR2|0|Yes|Both|51.150|51.980|H4-24|51.150|51.980|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR3|0|Yes|Right|16.360|20.150|H4-0A|16.360|20.150|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR3|0|Yes|Right|20.050|23.500|H4-0B|20.050|23.500|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR3|0|Yes|Right|22.600|25.660|H4-01|22.600|25.660|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR3|0|Yes|Right|23.130|26.210|H4-02|23.130|26.210|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR3|0|Yes|Right|25.100|28.000|H4-03|25.100|28.000|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR3|0|Yes|Right|27.710|30.470|H4-04|27.710|30.470|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR3|0|Yes|Right|29.270|31.960|H4-05|29.270|31.960|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR3|0|Yes|Right|30.600|33.380|H4-06|30.600|33.380|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR3|0|Yes|Right|32.430|34.830|H4-07|32.430|34.830|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR3|0|Yes|Right|33.600|36.000|H4-08|33.600|36.000|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR3|0|Yes|Right|34.600|37.200|H4-09|34.600|37.200|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR3|0|Yes|Right|35.900|38.150|H4-10|35.900|38.150|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR3|0|Yes|Right|37.510|39.600|H4-11|37.510|39.600|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR3|0|Yes|Right|38.560|40.670|H4-12|38.560|40.670|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR3|0|Yes|Right|39.340|41.390|H4-13|39.340|41.390|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR3|0|Yes|Right|40.000|42.000|H4-14|40.000|42.000|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR3|0|Yes|Right|41.790|43.620|H4-15|41.790|43.620|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR3|0|Yes|Right|43.100|44.800|H4-16|43.100|44.800|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR3|0|Yes|Right|44.490|45.920|H4-17|44.490|45.920|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR3|0|Yes|Right|45.690|46.850|H4-18|45.690|46.850|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR3|0|Yes|Right|46.800|47.990|H4-19|46.800|47.990|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR3|0|Yes|Right|47.690|48.700|H4-20|47.690|48.700|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR3|0|Yes|Right|48.640|49.800|H4-21|48.640|49.800|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR3|0|Yes|Right|49.660|50.640|H4-22|49.660|50.640|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR3|0|Yes|Right|50.520|51.370|H4-23|50.520|51.370|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR3|0|Yes|Right|51.150|51.980|H4-24|51.150|51.980|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR4|0|Yes|Right|16.360|20.150|H4-0A|16.360|20.150|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR4|0|Yes|Right|20.050|23.500|H4-0B|20.050|23.500|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR4|0|Yes|Right|22.600|25.660|H4-01|22.600|25.660|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR4|0|Yes|Right|23.130|26.210|H4-02|23.130|26.210|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR4|0|Yes|Right|25.100|28.000|H4-03|25.100|28.000|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR4|0|Yes|Right|27.710|30.470|H4-04|27.710|30.470|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR4|0|Yes|Right|29.270|31.960|H4-05|29.270|31.960|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR4|0|Yes|Right|30.600|33.380|H4-06|30.600|33.380|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR4|0|Yes|Right|32.430|34.830|H4-07|32.430|34.830|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR4|0|Yes|Right|33.600|36.000|H4-08|33.600|36.000|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR4|0|Yes|Right|34.600|37.200|H4-09|34.600|37.200|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR4|0|Yes|Right|35.900|38.150|H4-10|35.900|38.150|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR4|0|Yes|Right|37.510|39.600|H4-11|37.510|39.600|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR4|0|Yes|Right|38.560|40.670|H4-12|38.560|40.670|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR4|0|Yes|Right|39.340|41.390|H4-13|39.340|41.390|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR4|0|Yes|Right|40.000|42.000|H4-14|40.000|42.000|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR4|0|Yes|Right|41.790|43.620|H4-15|41.790|43.620|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR4|0|Yes|Right|43.100|44.800|H4-16|43.100|44.800|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR4|0|Yes|Right|44.490|45.920|H4-17|44.490|45.920|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR4|0|Yes|Right|45.690|46.850|H4-18|45.690|46.850|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR4|0|Yes|Right|46.800|47.990|H4-19|46.800|47.990|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR4|0|Yes|Right|47.690|48.700|H4-20|47.690|48.700|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR4|0|Yes|Right|48.640|49.800|H4-21|48.640|49.800|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR4|0|Yes|Right|49.660|50.640|H4-22|49.660|50.640|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR4|0|Yes|Right|50.520|51.370|H4-23|50.520|51.370|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_HIMAGE|SAR4|0|Yes|Right|51.150|51.980|H4-24|51.150|51.980|Yes|40.0|40.0|No|6000|600000|5000
CSK|STR_PINGPONG|SAR1|0|Yes|Both|17.140|20.300|PP-0A|17.140|20.300|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR1|0|Yes|Both|20.100|22.570|PP-0B|20.100|22.570|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR1|0|Yes|Both|22.070|24.760|PP-01|22.070|24.760|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR1|0|Yes|Both|23.550|26.230|PP-02|23.550|26.230|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR1|0|Yes|Both|24.450|27.110|PP-03|24.450|27.110|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR1|0|Yes|Both|26.010|28.670|PP-04|26.010|28.670|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR1|0|Yes|Both|28.440|30.650|PP-05|28.440|30.650|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR1|0|Yes|Both|29.850|32.050|PP-06|29.850|32.050|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR1|0|Yes|Both|31.000|33.180|PP-07|31.000|33.180|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR1|0|Yes|Both|32.310|34.310|PP-08|32.310|34.310|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR1|0|Yes|Both|33.970|35.950|PP-09|33.970|35.950|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR1|0|Yes|Both|35.440|37.330|PP-10|35.440|37.330|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR1|0|Yes|Both|36.880|38.670|PP-11|36.880|38.670|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR1|0|Yes|Both|37.930|39.710|PP-12|37.930|39.710|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR1|0|Yes|Both|39.630|41.740|PP-13|39.630|41.740|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR1|0|Yes|Both|41.700|43.280|PP-14|41.700|43.280|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR1|0|Yes|Both|42.970|44.530|PP-15|42.970|44.530|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR1|0|Yes|Both|44.500|45.930|PP-16|44.500|45.930|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR1|0|Yes|Both|45.750|47.100|PP-17|45.750|47.100|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR1|0|Yes|Both|46.810|47.980|PP-18|46.810|47.980|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR1|0|Yes|Both|47.900|49.000|PP-19|47.900|49.000|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR1|0|Yes|Both|48.800|49.750|PP-20|48.800|49.750|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR1|0|Yes|Both|49.700|50.620|PP-21|49.700|50.620|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR1|0|Yes|Both|50.490|51.360|PP-22|50.490|51.360|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR1|0|Yes|Both|50.920|51.750|PP-23|50.920|51.750|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR2|0|Yes|Both|17.140|20.300|PP-0A|17.140|20.300|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR2|0|Yes|Both|20.100|22.570|PP-0B|20.100|22.570|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR2|0|Yes|Both|22.070|24.760|PP-01|22.070|24.760|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR2|0|Yes|Both|23.550|26.230|PP-02|23.550|26.230|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR2|0|Yes|Both|24.450|27.110|PP-03|24.450|27.110|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR2|0|Yes|Both|26.010|28.670|PP-04|26.010|28.670|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR2|0|Yes|Both|28.440|30.650|PP-05|28.440|30.650|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR2|0|Yes|Both|29.850|32.050|PP-06|29.850|32.050|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR2|0|Yes|Both|31.000|33.180|PP-07|31.000|33.180|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR2|0|Yes|Both|32.310|34.310|PP-08|32.310|34.310|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR2|0|Yes|Both|33.970|35.950|PP-09|33.970|35.950|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR2|0|Yes|Both|35.440|37.330|PP-10|35.440|37.330|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR2|0|Yes|Both|36.880|38.670|PP-11|36.880|38.670|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR2|0|Yes|Both|37.930|39.710|PP-12|37.930|39.710|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR2|0|Yes|Both|39.630|41.740|PP-13|39.630|41.740|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR2|0|Yes|Both|41.700|43.280|PP-14|41.700|43.280|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR2|0|Yes|Both|42.970|44.530|PP-15|42.970|44.530|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR2|0|Yes|Both|44.500|45.930|PP-16|44.500|45.930|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR2|0|Yes|Both|45.750|47.100|PP-17|45.750|47.100|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR2|0|Yes|Both|46.810|47.980|PP-18|46.810|47.980|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR2|0|Yes|Both|47.900|49.000|PP-19|47.900|49.000|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR2|0|Yes|Both|48.800|49.750|PP-20|48.800|49.750|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR2|0|Yes|Both|49.700|50.620|PP-21|49.700|50.620|Yes|40.0|30.0|No|5000|600000|5000
